,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_activation,param_hidden_layer_sizes,param_p,param_booster
15,0.12368302345275879,0.006124623013923067,0.0008242130279541016,0.0003465228810656194,0.8,l1,1453,liblinear,"{'C': 0.8, 'penalty': 'l1', 'random_state': 1453, 'solver': 'liblinear'}",0.9568965517241379,0.9784296807592753,0.9706643658326143,0.9792924935289042,0.9758412424503883,0.9722248668590641,0.008233123866761307,10,,,,,,,,,,,,
16,0.5872299671173096,0.004331229832072919,0.0008365631103515625,0.00034614736848957457,0.6,l2,42,saga,"{'C': 0.6, 'penalty': 'l2', 'random_state': 42, 'solver': 'saga'}",0.9086206896551724,0.9387402933563417,0.9283865401207938,0.9439171699741156,0.9370146678170836,0.9313358721847015,0.012410006476713293,13,,,,,,,,,,,,
17,0.5375938415527344,0.09597767013818805,0.0008153915405273438,0.0004077384881734451,0.6,l2,42,liblinear,"{'C': 0.6, 'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear'}",0.9801724137931035,0.99137187230371,0.9870578084555651,0.9861949956859362,0.9896462467644521,0.9868886674005534,0.003829392166274492,1,,,,,,,,,,,,
18,0.584274435043335,0.0072892821167854765,0.0006018638610839844,0.0004916439133389545,0.6,l2,1453,saga,"{'C': 0.6, 'penalty': 'l2', 'random_state': 1453, 'solver': 'saga'}",0.9086206896551724,0.9387402933563417,0.9283865401207938,0.9430543572044866,0.9352890422778257,0.9308181845229241,0.012092261758896623,16,,,,,,,,,,,,
19,0.5392195224761963,0.09261216101077847,0.0008841991424560547,0.00046495705449758955,0.6,l2,1453,liblinear,"{'C': 0.6, 'penalty': 'l2', 'random_state': 1453, 'solver': 'liblinear'}",0.9801724137931035,0.99137187230371,0.9870578084555651,0.9861949956859362,0.9896462467644521,0.9868886674005534,0.003829392166274492,1,,,,,,,,,,,,
20,10.02024574279785,0.21788104330435892,0.0009994983673095703,1.5120625833780411e-05,0.6,l1,42,saga,"{'C': 0.6, 'penalty': 'l1', 'random_state': 42, 'solver': 'saga'}",0.903448275862069,0.9378774805867127,0.9275237273511648,0.9413287316652287,0.9361518550474547,0.9292660141025261,0.013687019299331669,23,,,,,,,,,,,,
21,0.12157468795776367,0.008756062916015713,0.0010200023651123046,3.11704916144018e-05,0.6,l1,42,liblinear,"{'C': 0.6, 'penalty': 'l1', 'random_state': 42, 'solver': 'liblinear'}",0.9534482758620689,0.9767040552200172,0.9706643658326143,0.9732528041415013,0.9784296807592753,0.9704998363630954,0.00894132407227987,12,,,,,,,,,,,,
22,9.98973536491394,0.2069902335568444,0.000809621810913086,0.0004049013361629617,0.6,l1,1453,saga,"{'C': 0.6, 'penalty': 'l1', 'random_state': 1453, 'solver': 'saga'}",0.903448275862069,0.9378774805867127,0.9275237273511648,0.9413287316652287,0.9361518550474547,0.9292660141025261,0.013687019299331669,23,,,,,,,,,,,,
23,0.12872719764709473,0.010218486721600481,0.0010489463806152345,9.233500636836076e-05,0.6,l1,1453,liblinear,"{'C': 0.6, 'penalty': 'l1', 'random_state': 1453, 'solver': 'liblinear'}",0.9534482758620689,0.9775668679896462,0.9706643658326143,0.9732528041415013,0.9784296807592753,0.9706723989170213,0.009066841743834013,11,,,,,,,,,,,,
0,0.022240495681762694,0.0022970014192633943,0.0008270740509033203,0.0004159605255581545,,l2,42,,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 42}",0.975,0.9887834339948232,0.9775668679896462,0.9792924935289042,0.9784296807592753,0.9798144952545297,0.004708784386499267,2,0.0001,hinge,,,,,,,,,,
